,Identified_Event_Name,Best_Hit,Original_Source,is_best_hit_unique,Event_ID,Top_10_Wikipedia_Pages
3449,Typhoon Gloria (1996),https://en.wikipedia.org/wiki/1996_Pacific_typhoon_season,https://en.wikipedia.org/wiki/1996_Pacific_typhoon_season,False,1650,"['https://en.wikipedia.org/wiki/1996_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoon_Herb', 'https://en.wikipedia.org/wiki/Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1999_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1996_SEABA_Under-18_Championship', 'https://en.wikipedia.org/wiki/Typhoon_Molave']"
3450,Miami Tornado (1925),https://en.wikipedia.org/wiki/1925_Miami_tornado,https://en.wikipedia.org/wiki/1925_Miami_tornado,True,4788,"['https://en.wikipedia.org/wiki/1925_Miami_tornado', 'https://en.wikipedia.org/wiki/Miami_Tornado', 'https://en.wikipedia.org/wiki/Tornadoes_of_2003', 'https://en.wikipedia.org/wiki/Miami', 'https://en.wikipedia.org/wiki/Apopka_High_School', 'https://en.wikipedia.org/wiki/1926_Miami_hurricane', 'https://en.wikipedia.org/wiki/Hurricane_Opal']"
3451,Tropical Storm Marty (1996),https://en.wikipedia.org/wiki/1996_Pacific_typhoon_season,https://en.wikipedia.org/wiki/1996_Pacific_typhoon_season,False,1650,"['https://en.wikipedia.org/wiki/1996_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/2003_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/1996_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/1997_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/Tropical_Storm_Elida_(1996)', 'https://en.wikipedia.org/wiki/Saffir%E2%80%93Simpson_scale']"
3452,Typhoon Zane (1996),https://en.wikipedia.org/wiki/1996_Pacific_typhoon_season,https://en.wikipedia.org/wiki/1996_Pacific_typhoon_season,False,1650,"['https://en.wikipedia.org/wiki/1996_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/The_Caine_Mutiny_(1954_film)', 'https://en.wikipedia.org/wiki/Justin_Bieber', 'https://en.wikipedia.org/wiki/Josh_Homme']"
3453,Hurricane Doreen (1962),https://en.wikipedia.org/wiki/1962_Pacific_hurricane_season,https://en.wikipedia.org/wiki/1962_Pacific_hurricane_season,False,1653,"['https://en.wikipedia.org/wiki/1962_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/Pacific_hurricane', 'https://en.wikipedia.org/wiki/Dorian_(name)', 'https://en.wikipedia.org/wiki/Accumulated_cyclone_energy']"
3454,Hurricane Valerie (1962),https://en.wikipedia.org/wiki/1962_Pacific_hurricane_season,https://en.wikipedia.org/wiki/1962_Pacific_hurricane_season,False,1653,"['https://en.wikipedia.org/wiki/1962_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/Hurricane_Michael', 'https://en.wikipedia.org/wiki/Denzel_Washington', 'https://en.wikipedia.org/wiki/Go-go_boot', 'https://en.wikipedia.org/wiki/Robin_Williams', 'https://en.wikipedia.org/wiki/Middleton_family', 'https://en.wikipedia.org/wiki/Valerie_Rodway', 'https://en.wikipedia.org/wiki/University_of_New_Orleans', 'https://en.wikipedia.org/wiki/Lolita']"
3455,Typhoon Dale (1996),https://en.wikipedia.org/wiki/1996_Pacific_typhoon_season,https://en.wikipedia.org/wiki/1996_Pacific_typhoon_season,False,1650,"['https://en.wikipedia.org/wiki/1996_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Eurofighter_Typhoon', 'https://en.wikipedia.org/wiki/1997_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1989_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Glenn_Shadix']"
3458,Typhoon Fitow (2007),https://en.wikipedia.org/wiki/Typhoon_Fitow_(2007),https://en.wikipedia.org/wiki/Typhoon_Fitow_(2007),True,3193,"['https://en.wikipedia.org/wiki/Typhoon_Fitow_(2007)', 'https://en.wikipedia.org/wiki/Typhoon_Fitow', 'https://en.wikipedia.org/wiki/Typhoon_Doksuri', 'https://en.wikipedia.org/wiki/Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoon_Wipha_(2007)', 'https://en.wikipedia.org/wiki/Typhoons_in_Japan', 'https://en.wikipedia.org/wiki/2007_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Timeline_of_the_2007_Pacific_typhoon_season']"
3459,May 1995 Tornado Outbreak Sequence,"https://en.wikipedia.org/wiki/Tornado_outbreak_sequence_of_May_6%E2%80%9327,_1995",https://en.wikipedia.org/wiki/List_of_tornadoes_in_the_May_1995_tornado_outbreak_sequence,False,4693,"['https://en.wikipedia.org/wiki/Tornado_outbreak_sequence_of_May_6%E2%80%9327,_1995', 'https://en.wikipedia.org/wiki/Tornado_outbreak_sequence_of_May_2003', 'https://en.wikipedia.org/wiki/Tornado_outbreak_sequence_of_May_2019', 'https://en.wikipedia.org/wiki/Tornado_outbreak_sequence_of_May_5%E2%80%9310,_2015', 'https://en.wikipedia.org/wiki/Tornadoes_of_2011']"
3460,San Mateo Hurricane (1819),https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons,https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons,False,3284,"['https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/Hurricanes_in_the_Virgin_Islands', 'https://en.wikipedia.org/wiki/Outline_of_Florida', 'https://en.wikipedia.org/wiki/St._Augustine,_Florida', 'https://en.wikipedia.org/wiki/History_of_the_Jews_in_Sint_Maarten', 'https://en.wikipedia.org/wiki/Outline_of_the_history_of_the_United_States', 'https://en.wikipedia.org/wiki/Spanish_Florida', 'https://en.wikipedia.org/wiki/September_20']"
3461,Great Louisiana Hurricane (1812),https://en.wikipedia.org/wiki/1812_Louisiana_hurricane,https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons,False,3284,"['https://en.wikipedia.org/wiki/1812_Louisiana_hurricane', 'https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/War_of_1812', 'https://en.wikipedia.org/wiki/Louisiana', 'https://en.wikipedia.org/wiki/St._Bernard_Parish,_Louisiana', 'https://en.wikipedia.org/wiki/History_of_Louisiana', 'https://en.wikipedia.org/wiki/History_of_New_Orleans', 'https://en.wikipedia.org/wiki/Plaquemines_Parish,_Louisiana', 'https://en.wikipedia.org/wiki/Timeline_of_the_War_of_1812', 'https://en.wikipedia.org/wiki/Outline_of_Louisiana']"
3462,Hurricane (1811),https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons,https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons,False,3284,"['https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/St._Augustine,_Florida', 'https://en.wikipedia.org/wiki/1820s_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/Eliza_Van_Benthuysen_Davis', 'https://en.wikipedia.org/wiki/Florida_panhandle', 'https://en.wikipedia.org/wiki/Juan_Jos%C3%A9_de_Estrada', 'https://en.wikipedia.org/wiki/1800s_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/Hurricane,_West_Virginia', 'https://en.wikipedia.org/wiki/War_of_1812']"
3463,New Year'S Day Storm (1992),https://en.wikipedia.org/wiki/1992_New_Year%27s_Day_Storm,https://en.wikipedia.org/wiki/1992_New_Year%27s_Day_Storm,True,1655,"['https://en.wikipedia.org/wiki/1992_New_Year%27s_Day_Storm', 'https://en.wikipedia.org/wiki/New_Year%27s_Eve', 'https://en.wikipedia.org/wiki/1992_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1992_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/Tropical_Storm_Danielle_(1992)', 'https://en.wikipedia.org/wiki/2024_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/1992_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1935_Labor_Day_hurricane', 'https://en.wikipedia.org/wiki/1900_Galveston_hurricane', 'https://en.wikipedia.org/wiki/2020%E2%80%9321_New_Year%27s_North_American_winter_storm']"
3464,Hurricane (1815),https://en.wikipedia.org/wiki/1815_New_England_hurricane,https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons,False,3284,"['https://en.wikipedia.org/wiki/1815_New_England_hurricane', 'https://en.wikipedia.org/wiki/1815_North_Carolina_hurricane', 'https://en.wikipedia.org/wiki/1938_New_England_hurricane', 'https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/1815', 'https://en.wikipedia.org/wiki/1804_New_England_hurricane', 'https://en.wikipedia.org/wiki/New_England_hurricane']"
3465,Typhoon Emma (1959),https://en.wikipedia.org/wiki/Typhoon_Emma_(1959),https://en.wikipedia.org/wiki/Typhoon_Emma_(1959),True,3194,"['https://en.wikipedia.org/wiki/Typhoon_Emma_(1959)', 'https://en.wikipedia.org/wiki/Typhoon_Sarah_(1959)', 'https://en.wikipedia.org/wiki/Typhoon_Emma_(1956)', 'https://en.wikipedia.org/wiki/1959_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1956_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoon_Gilda_(1959)', 'https://en.wikipedia.org/wiki/Typhoons_in_Japan']"
3467,Bay St. Louis Hurricane (1819),https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons,https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons,False,3284,"['https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Texas_Gulf_Coast', 'https://en.wikipedia.org/wiki/Bolivar_Peninsula,_Texas', 'https://en.wikipedia.org/wiki/Gulf_Coast_of_the_United_States', 'https://en.wikipedia.org/wiki/St._John%27s,_Newfoundland_and_Labrador', 'https://en.wikipedia.org/wiki/History_of_Pensacola,_Florida', 'https://en.wikipedia.org/wiki/Tutuila']"
3469,Typhoon Wendy (1960),https://en.wikipedia.org/wiki/Typhoon_Wendy_(1960),https://en.wikipedia.org/wiki/Typhoon_Wendy_(1960),True,3196,"['https://en.wikipedia.org/wiki/Typhoon_Wendy_(1960)', 'https://en.wikipedia.org/wiki/1960_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoons_in_Japan', 'https://en.wikipedia.org/wiki/1957_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1958_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1962_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1961_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1977_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1959_Pacific_typhoon_season']"
3470,Hurricane (1816),https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons,https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons,False,3284,"['https://en.wikipedia.org/wiki/1810s_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/Basse-Terre', 'https://en.wikipedia.org/wiki/Paul', 'https://en.wikipedia.org/wiki/Saint_Martin_(island)', 'https://en.wikipedia.org/wiki/Sint_Maarten', 'https://en.wikipedia.org/wiki/Hurricanes_in_Hispaniola', 'https://en.wikipedia.org/wiki/Historic_Hotels_of_America']"
3471,Southern United States Tornado Outbreak (1916),https://en.wikipedia.org/wiki/Tornado_records,"https://en.wikipedia.org/wiki/Tornado_outbreak_of_June_5%E2%80%936,_1916",False,4696,"['https://en.wikipedia.org/wiki/Tornado_records', 'https://en.wikipedia.org/wiki/Tornado_outbreak_of_June_5%E2%80%936,_1916', 'https://en.wikipedia.org/wiki/Tornado_outbreak_sequence_of_March_1913', 'https://en.wikipedia.org/wiki/History_of_tornado_research', 'https://en.wikipedia.org/wiki/1953_Waco_tornado_outbreak']"
3473,Middle Gulf Hurricane (1821),https://en.wikipedia.org/wiki/1820s_Atlantic_hurricane_seasons,https://en.wikipedia.org/wiki/1820s_Atlantic_hurricane_seasons,False,3287,"['https://en.wikipedia.org/wiki/1820s_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/1830s_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/Perdido_Key', 'https://en.wikipedia.org/wiki/Cape_Sable', 'https://en.wikipedia.org/wiki/Dauphin_Island,_Alabama', 'https://en.wikipedia.org/wiki/St._Marks,_Florida', 'https://en.wikipedia.org/wiki/Pensacola,_Florida', 'https://en.wikipedia.org/wiki/Costa_Maya', 'https://en.wikipedia.org/wiki/Tallahassee,_Florida']"
3474,Carolina Hurricane (1822),https://en.wikipedia.org/wiki/1820s_Atlantic_hurricane_seasons,https://en.wikipedia.org/wiki/1820s_Atlantic_hurricane_seasons,False,3287,"['https://en.wikipedia.org/wiki/1820s_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/The_Gray_Man_(ghost)', 'https://en.wikipedia.org/wiki/2003_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1800s_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/1854_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Pawleys_Island,_South_Carolina']"
3475,Santa Ana Hurricane (1825),https://en.wikipedia.org/wiki/1820s_Atlantic_hurricane_seasons,https://en.wikipedia.org/wiki/1820s_Atlantic_hurricane_seasons,False,3287,"['https://en.wikipedia.org/wiki/1820s_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/Battle_of_Tampico_(1829)', 'https://en.wikipedia.org/wiki/Camag%C3%BCey', 'https://en.wikipedia.org/wiki/Lower_Rio_Grande_Valley', 'https://en.wikipedia.org/wiki/Barranquitas_barrio-pueblo', 'https://en.wikipedia.org/wiki/September_23', 'https://en.wikipedia.org/wiki/Timeline_of_Acapulco']"
3476,Great North Carolina Hurricane (1827),https://en.wikipedia.org/wiki/1827_North_Carolina_hurricane,https://en.wikipedia.org/wiki/1820s_Atlantic_hurricane_seasons,False,3287,"['https://en.wikipedia.org/wiki/1827_North_Carolina_hurricane', 'https://en.wikipedia.org/wiki/1820s_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/Pre-1600_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/1815_North_Carolina_hurricane', 'https://en.wikipedia.org/wiki/Wilmington,_North_Carolina', 'https://en.wikipedia.org/wiki/Sullivan%27s_Island,_South_Carolina']"
3478,Georgia Coastal Hurricane (1824),https://en.wikipedia.org/wiki/1820s_Atlantic_hurricane_seasons,https://en.wikipedia.org/wiki/1820s_Atlantic_hurricane_seasons,False,3287,"['https://en.wikipedia.org/wiki/1820s_Atlantic_hurricane_seasons', 'https://en.wikipedia.org/wiki/1848_Tampa_Bay_hurricane', 'https://en.wikipedia.org/wiki/Timeline_of_Savannah,_Georgia', 'https://en.wikipedia.org/wiki/Thomas_Spalding', 'https://en.wikipedia.org/wiki/St._Augustine,_Florida', 'https://en.wikipedia.org/wiki/Harkers_Island,_North_Carolina', 'https://en.wikipedia.org/wiki/Louisiana']"
3492,Bendigo Tornado (2003),https://en.wikipedia.org/wiki/2003_Bendigo_tornado,https://en.wikipedia.org/wiki/2003_Bendigo_tornado,False,4698,"['https://en.wikipedia.org/wiki/2003_Bendigo_tornado', 'https://en.wikipedia.org/wiki/Bendigo', 'https://en.wikipedia.org/wiki/Tornadoes_of_2003', 'https://en.wikipedia.org/wiki/Index_of_weather_extremes_in_Australia_articles', 'https://en.wikipedia.org/wiki/Bendigo_Braves', 'https://en.wikipedia.org/wiki/Glenn_Ashby', 'https://en.wikipedia.org/wiki/Kinzua_Bridge_State_Park']"
3493,Typhoon Irma (1981),https://en.wikipedia.org/wiki/Typhoon_Irma_(1981),https://en.wikipedia.org/wiki/Typhoon_Irma_(1981),True,3197,"['https://en.wikipedia.org/wiki/Typhoon_Irma_(1981)', 'https://en.wikipedia.org/wiki/1981_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoon_Lee_(1981)', 'https://en.wikipedia.org/wiki/Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1985_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoons_in_Japan', 'https://en.wikipedia.org/wiki/Typhoon_Agnes_(1984)', 'https://en.wikipedia.org/wiki/Typhoon_Nelson_(1982)']"
3495,Typhoon Irma (1985),https://en.wikipedia.org/wiki/Typhoon_Irma_(1985),https://en.wikipedia.org/wiki/Typhoon_Irma_(1985),True,3200,"['https://en.wikipedia.org/wiki/Typhoon_Irma_(1985)', 'https://en.wikipedia.org/wiki/1985_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoon_Dot_(1985)', 'https://en.wikipedia.org/wiki/Saffir%E2%80%93Simpson_scale', 'https://en.wikipedia.org/wiki/Typhoon_Hal_(1985)', 'https://en.wikipedia.org/wiki/Typhoons_in_Japan', 'https://en.wikipedia.org/wiki/Pacific_typhoon_season']"
3496,Typhoon Emma (1956),https://en.wikipedia.org/wiki/Typhoon_Emma_(1956),https://en.wikipedia.org/wiki/Typhoon_Emma_(1956),True,3199,"['https://en.wikipedia.org/wiki/Typhoon_Emma_(1956)', 'https://en.wikipedia.org/wiki/1956_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoon_Sarah_(1959)', 'https://en.wikipedia.org/wiki/Typhoon_Chaba_(2016)', 'https://en.wikipedia.org/wiki/Typhoons_in_Japan', 'https://en.wikipedia.org/wiki/Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1957_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_Russia', 'https://en.wikipedia.org/wiki/1958_Pacific_typhoon_season']"
3498,August 2008 European Tornado Outbreak,https://en.wikipedia.org/wiki/August_2008_European_tornado_outbreak,https://en.wikipedia.org/wiki/August_2008_European_tornado_outbreak,True,4699,"['https://en.wikipedia.org/wiki/August_2008_European_tornado_outbreak', 'https://en.wikipedia.org/wiki/2008_Poland_tornado_outbreak', 'https://en.wikipedia.org/wiki/Tornado_records', 'https://en.wikipedia.org/wiki/October_2022_European_tornado_outbreak', 'https://en.wikipedia.org/wiki/Tornadoes_of_2008', 'https://en.wikipedia.org/wiki/Tornadoes_in_the_United_States']"
3499,Typhoon Prapiroon (2018),https://en.wikipedia.org/wiki/Typhoon_Prapiroon_(2018),https://en.wikipedia.org/wiki/Typhoon_Prapiroon_(2018),True,3201,"['https://en.wikipedia.org/wiki/Typhoon_Prapiroon_(2018)', 'https://en.wikipedia.org/wiki/Typhoon_Prapiroon_(2006)', 'https://en.wikipedia.org/wiki/2024_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/2000_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/2006_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoons_in_Japan', 'https://en.wikipedia.org/wiki/Typhoon_Khanun_(2023)']"
3500,Tornado Outbreak January (1946),"https://en.wikipedia.org/wiki/Tornado_outbreak_of_January_4%E2%80%936,_1946","https://en.wikipedia.org/wiki/Tornado_outbreak_of_January_4%E2%80%936,_1946",False,4700,"['https://en.wikipedia.org/wiki/Tornado_outbreak_of_January_4%E2%80%936,_1946', 'https://en.wikipedia.org/wiki/Tornado_outbreak_of_January_21%E2%80%9323,_2017', 'https://en.wikipedia.org/wiki/Tornado_records', 'https://en.wikipedia.org/wiki/Tornadoes_of_1946', 'https://en.wikipedia.org/wiki/Outline_of_tornadoes', 'https://en.wikipedia.org/wiki/Tornado_outbreak_sequence_of_January_7%E2%80%9311,_2008']"
3501,Typhoon Chanthu (2010),https://en.wikipedia.org/wiki/Typhoon_Chanthu_(2010),https://en.wikipedia.org/wiki/Typhoon_Chanthu_(2010),True,3202,"['https://en.wikipedia.org/wiki/Typhoon_Chanthu_(2010)', 'https://en.wikipedia.org/wiki/Typhoon_Doksuri', 'https://en.wikipedia.org/wiki/Typhoon', 'https://en.wikipedia.org/wiki/Typhoon_Meranti', 'https://en.wikipedia.org/wiki/2004_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/2010_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/2016_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Tropical_Storm_Chanthu_(2004)']"
3502,"Tornado Outbreak May 29, (1953)","https://en.wikipedia.org/wiki/Tornado_outbreak_of_May_29,_1953","https://en.wikipedia.org/wiki/Tornado_outbreak_of_May_29,_1953",False,4702,"['https://en.wikipedia.org/wiki/Tornado_outbreak_of_May_29,_1953', 'https://en.wikipedia.org/wiki/1953_Waco_tornado_outbreak', 'https://en.wikipedia.org/wiki/Outline_of_tornadoes', 'https://en.wikipedia.org/wiki/Tornado_outbreak_sequence_of_April_28_%E2%80%93_May_2,_1953', 'https://en.wikipedia.org/wiki/1985_United_States%E2%80%93Canada_tornado_outbreak', 'https://en.wikipedia.org/wiki/1953_Flint%E2%80%93Beecher_tornado', 'https://en.wikipedia.org/wiki/Tornado_outbreak_sequence_of_May_1896']"
3503,"Tornado Outbreak November 30 – December 2, (2018)","https://en.wikipedia.org/wiki/Tornado_outbreak_of_November_30_%E2%80%93_December_2,_2018","https://en.wikipedia.org/wiki/Tornado_outbreak_of_November_30_%E2%80%93_December_2,_2018",True,4695,"['https://en.wikipedia.org/wiki/Tornado_outbreak_of_November_30_%E2%80%93_December_2,_2018', 'https://en.wikipedia.org/wiki/2011_Super_Outbreak', 'https://en.wikipedia.org/wiki/Tornado_outbreak_of_December_10%E2%80%9311,_2021', 'https://en.wikipedia.org/wiki/Tornadoes_of_2023', 'https://en.wikipedia.org/wiki/1974_Super_Outbreak', 'https://en.wikipedia.org/wiki/Tornado_outbreak_of_November_17,_2013']"
3506,Typhoon Helen (1972),https://en.wikipedia.org/wiki/Typhoon_Helen_(1972),https://en.wikipedia.org/wiki/Typhoon_Helen_(1972),True,3204,"['https://en.wikipedia.org/wiki/Typhoon_Helen_(1972)', 'https://en.wikipedia.org/wiki/1972_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoons_in_Japan', 'https://en.wikipedia.org/wiki/1964_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1967_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1968_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1973_Pacific_typhoon_season']"
